PropertyID,PropType,taxkey,Address,CondoProject,District,nbhd,Style,Extwall,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
101658,Condominium,720392000,9754 W TOWER AV,PARKWAY VILLAGE (1),9,5090,Condo Townhouse,,2,1974,5,1106,1,3,1,1,1,3/15/2019,68500
101669,Residential,720410000,9612 W DARNEL AV,,9,240,Split Level,Aluminum/Vinyl,1,1988,7,1751,1,4,1,NULL,7200,6/28/2019,188000
101672,Residential,720413000,9530 W DARNEL AV,,9,240,Colonial,Aluminum/Vinyl,2,1996,7,1543,1,3,1,1,7200,8/5/2019,194900
101679,Residential,720420000,9408 W DARNEL AV,,9,240,Ranch,Aluminum/Vinyl,1,1984,5,912,1,3,1,NULL,7200,7/1/2019,96000
101710,Residential,720451000,9333 W GOODRICH AV,,9,240,Ranch,Asphalt/Other,1,1980,5,1077,1,3,1,1,7200,7/2/2019,145000
101746,Residential,720487000,8259 N 97TH ST,,9,240,Colonial,Aluminum/Vinyl,2,1996,7,1494,1,3,1,1,7754,10/4/2019,233000
101752,Residential,720493000,9724 W ARCH CT,,9,240,Colonial,Aluminum/Vinyl,2,1980,6,1353,1,3,1,1,12876,10/29/2019,210900
101758,Residential,720499000,9680 W ARCH AV,,9,240,Ranch,Aluminum/Vinyl,1,1980,6,1320,1,3,1,1,7636,8/1/2019,200000
101772,Residential,720513000,9616 W ARCH AV,,9,240,Ranch,Aluminum/Vinyl,1,1980,5,1077,1,3,1,1,7680,9/5/2019,31800
101772,Residential,720513000,9616 W ARCH AV,,9,240,Ranch,Aluminum/Vinyl,1,1980,5,1077,1,3,1,1,7680,10/15/2019,75000
101796,Residential,720537000,8315 N 95TH ST,,9,240,Split Level,Aluminum/Vinyl,1,1998,7,1799,1,4,1,NULL,7200,8/7/2019,185000
101799,Residential,720540000,9602 W GOODRICH AV,,9,240,Ranch,Aluminum/Vinyl,1,1980,5,912,1,3,1,NULL,7740,5/10/2019,125000
101836,Residential,720577000,8275 N 93RD ST,,9,240,Split Level,Aluminum/Vinyl,1,1995,7,1799,1,4,2,NULL,7674,9/18/2019,178000
101852,Residential,720593000,8338 N 95TH ST,,9,240,Colonial,Aluminum/Vinyl,2,1992,6,1614,1,3,1,1,7793,8/30/2019,239900
101856,Residential,720597000,9411 W ARCH AV,,9,240,Ranch,Asphalt/Other,1,1980,5,912,1,3,1,NULL,9563,7/3/2019,164900
101872,Residential,720613000,9412 W GOODRICH AV,,9,240,Ranch,Aluminum/Vinyl,1,1980,5,1077,1,3,1,1,7200,9/26/2019,165000
101876,Residential,720617000,9454 W GOODRICH AV,,9,240,Colonial,Aluminum/Vinyl,2,1979,6,1461,1,3,1,1,9000,10/9/2019,180000
101877,Residential,720618000,9462 W GOODRICH AV,,9,240,Ranch,Aluminum/Vinyl,1,1980,5,935,1,2,1,NULL,8770,6/4/2019,88500
101878,Residential,720619000,9510 W GOODRICH AV,,9,240,Ranch,Asphalt/Other,1,1980,5,1077,1,3,1,1,8510,9/12/2019,143500
101899,Residential,720640000,9512 W GOODRICH CT,,9,240,Ranch,Aluminum/Vinyl,1,1980,5,1077,1,3,1,1,7380,2/15/2019,159000
101941,Condominium,720690000,8044 N 93RD CT,PARKWAY VILLAGE PHASE II & III,9,5091,Low Rise 1-3 Stories,,2,1982,4,1067,1,2,1,1,1,7/19/2019,95000
101947,Condominium,720696000,9237 W GREEN VIEW CT,PARKWAY VILLAGE PHASE II & III,9,5091,Low Rise 1-3 Stories,,2,1982,4,1067,1,2,1,1,1,10/24/2019,86000
101953,Condominium,720702000,9210 W GREEN VIEW CT,PARKWAY VILLAGE PHASE II & III,9,5091,Low Rise 1-3 Stories,,2,1982,5,1067,1,3,1,1,1,5/20/2019,91000
101954,Condominium,720703000,9208 W GREEN VIEW CT,PARKWAY VILLAGE PHASE II & III,9,5091,Low Rise 1-3 Stories,,2,1982,5,1067,1,3,1,1,1,8/12/2019,117000
101966,Condominium,720727000,8188 N MICHELLE CT,PARKWAY VILLAGE PHASE II & III,9,5091,Low Rise 1-3 Stories,,2,1986,5,1067,1,3,1,1,1,11/4/2019,89500
101985,Condominium,720758000,9702 W TOWER AV,PARKWAY VILLAGE PHASE II & III,9,5091,Low Rise 1-3 Stories,,1,1986,4,991,1,2,2,NULL,1,6/28/2019,126500
101991,Condominium,720767000,8107 N 97TH CT,PARKWAY VILLAGE PHASE II & III,9,5091,Low Rise 1-3 Stories,,1,1989,4,991,1,2,2,NULL,1,3/8/2019,124500
101995,Condominium,720772000,8116 N 97TH CT,PARKWAY VILLAGE PHASE II & III,9,5091,Low Rise 1-3 Stories,,1,1986,5,981,1,2,2,NULL,1,7/31/2019,125000
102004,Condominium,720786100,8111 N MICHELLE CT,PARKWAY VILLAGE PHASE II & III,9,5091,Low Rise 1-3 Stories,,1,1986,5,981,1,2,2,NULL,1,4/11/2019,123000
102008,Condominium,720790000,8122 N MICHELLE CT,PARKWAY VILLAGE PHASE II & III,9,5091,Low Rise 1-3 Stories,,1,1986,4,868,1,2,1,NULL,1,8/9/2019,75000
102026,Condominium,720817000,8125 N DENMARK CT,PARKWAY VILLAGE (PHASE IV),9,5093,Condo Ranch,,1,1992,4,997,1,2,2,NULL,1,8/23/2019,125500
102064,Residential,729993000,8051 N GRANVILLE RD,,9,240,Residence O/S,Brick,2,1914,9,2555,1,5,1,NULL,90605,5/31/2019,230000
102070,Residential,730001000,8091 N 105TH ST,,9,240,Ranch,Aluminum/Vinyl,1,1972,6,1219,1,3,1,1,11692,8/28/2019,154900
102091,Residential,730022000,8131 N JOSEPH AV,,9,240,Ranch,Aluminum/Vinyl,1,1970,6,1279,1,3,1,1,10380,7/8/2019,179000
102101,Residential,730032000,8183 N PINGREE AV,,9,240,Ranch,Aluminum/Vinyl,1,1970,5,1205,1,2,1,1,9000,3/13/2019,117100
102113,Residential,730044000,8069 N PINGREE AV,,9,240,Ranch,Aluminum/Vinyl,1,1969,5,1119,1,3,1,1,12587,10/18/2019,170500
102126,Residential,730057000,10344 W TOWER AV,,9,240,Ranch,Aluminum/Vinyl,1,1969,6,1534,1,3,1,1,12865,3/15/2019,164000
102189,Residential,730120000,10016 W TERRA AV,,9,240,Ranch,Aluminum/Vinyl,1,1964,6,1327,1,3,1,NULL,10309,10/18/2019,179300
102213,Residential,730144000,10435 W TERRA AV,,9,240,Ranch,Aluminum/Vinyl,1,1971,5,1200,1,3,1,1,10500,6/21/2019,137000
102215,Residential,730146000,10415 W TERRA AV,,9,240,Ranch,Aluminum/Vinyl,1,1971,6,1200,1,4,1,1,10500,10/30/2019,152000
102218,Residential,730149000,10345 W TERRA AV,,9,240,Ranch,Aluminum/Vinyl,1,1969,5,1089,1,3,1,1,10500,11/1/2019,170000
102241,Residential,730172000,10271 W TOWER AV,,9,240,Ranch,Aluminum/Vinyl,1,1971,6,1200,1,4,1,1,9000,4/25/2019,118000
102263,Residential,730194000,10355 W GOODRICH AV,,9,240,Split Level,Aluminum/Vinyl,1,1965,8,2109,1,4,2,NULL,11500,7/12/2019,216000
102266,Residential,730197000,10404 W TERRA AV,,9,240,Colonial,Aluminum/Vinyl,2,1969,7,1628,1,4,1,1,9550,8/29/2019,192000
102274,Residential,730206000,8269 N ANN ST,,9,240,Ranch,Aluminum/Vinyl,1,1966,6,1410,1,3,1,1,9545,10/30/2019,160250
102302,Residential,730323000,10385 W SYLVIA ST,,9,240,Ranch,Aluminum/Vinyl,1,1975,6,1324,1,3,1,1,9000,4/5/2019,159900
102308,Residential,730329000,8251 N JOSEPH AV,,9,240,Ranch,Aluminum/Vinyl,1,1972,6,1200,1,4,1,1,8880,5/24/2019,130000
102382,Residential,730404000,10441 W VILLA AV,,9,240,Ranch,Asphalt/Other,1,1973,6,1120,1,4,1,1,7500,12/2/2019,113000
102395,Residential,730417000,10430 W FAIRLANE AV,,9,240,Ranch,Asphalt/Other,1,1973,5,906,1,3,1,NULL,9000,7/31/2019,144900
102422,Residential,730444000,10405 W DARNEL AV,,9,240,Ranch,Asphalt/Other,1,1974,5,906,1,3,1,NULL,7320,3/5/2019,144000
102459,Residential,730481000,10321 W DEAN RD,,9,240,Ranch,Aluminum/Vinyl,1,1976,5,906,1,3,1,NULL,7200,7/23/2019,143900
102494,Residential,730609000,10148 W ARCH AV,,9,240,Ranch,Aluminum/Vinyl,1,1972,5,1200,1,3,1,1,13392,5/17/2019,141059
102497,Residential,730613000,8350 N 106TH ST,,9,240,Ranch,Aluminum/Vinyl,1,1972,6,1140,1,4,1,1,7200,5/22/2019,158000
102502,Residential,730633000,8372 N 107TH ST,,9,240,Residence O/S,Frame,1.5,1890,7,1494,1,4,1,2,11475,5/30/2019,88000
102504,Residential,730642000,8360 N ANN ST,,9,240,Colonial,Aluminum/Vinyl,2,2005,9,2668,1,4,2,1,11900,6/20/2019,273000
102562,Condominium,740149100,8309-J N 107TH ST,HIGHLANDS ON PARK,9,5100,Condo Townhouse,,2,1974,4,1029,1,2,1,1,1,9/9/2019,55200
102594,Lg Apartment,740196000,8243-8255 N 107TH ST,,9,6970,Subsidized Apartments,Brick on Frame,2,1979,0,61204,56,2,NULL,NULL,154159,12/10/2019,2000000
102594,Lg Apartment,740196000,8243-8255 N 107TH ST,,9,6970,Subsidized Apartments,Brick on Frame,2,1979,0,61204,56,2,NULL,NULL,154159,12/10/2019,2000000
102605,Residential,740235000,8239 N 111TH ST,,9,240,Colonial,Aluminum/Vinyl,2,2001,8,2431,1,4,2,1,13068,10/15/2019,266900
102632,Residential,740262000,11007 W VILLA AV,,9,240,Colonial,Aluminum/Vinyl,2,2001,9,2868,1,4,2,1,30486,8/30/2019,375000
102664,Residential,749992100,8041 N 107TH ST,,9,240,Residence O/S,Stucco,2,1860,7,2400,1,4,1,1,31363,5/3/2019,177000
102705,Commercial,770082000,11301 W LAKE PARK DR,,5,6453,Office Building - 1 Story,Brick,1,1987,NULL,40020,1,NULL,NULL,NULL,0,2/14/2019,1200000
102711,Commercial,770103000,7800 N 113TH ST,,5,6453,Office Building - Multi Story ( Ofc & Apt),Brick,3,1991,NULL,80793,1,NULL,NULL,NULL,0,2/14/2019,18050000
102760,Condominium,780143000,"7964 N 107TH ST, Unit 3",ARBOR RIDGE,9,5103,Low Rise 1-3 Stories,,1,1999,5,1114,1,2,2,NULL,1,11/5/2019,104000
102776,Condominium,780159000,"7972 N 107TH ST, Unit 1",ARBOR RIDGE,9,5103,Low Rise 1-3 Stories,,1,1999,5,1125,1,2,2,NULL,1,1/31/2019,89900
102782,Condominium,780165000,"7972 N 107TH ST, Unit 7",ARBOR RIDGE,9,5103,Low Rise 1-3 Stories,,1,1999,5,1125,1,2,2,NULL,1,5/24/2019,103000
102787,Condominium,780170000,"7972 N 107TH ST, Unit 12",ARBOR RIDGE,9,5103,Low Rise 1-3 Stories,,1,1999,5,1125,1,2,2,NULL,1,6/6/2019,98500
102789,Condominium,780172000,"7980 N 107TH ST, Unit 2",ARBOR RIDGE,9,5103,Low Rise 1-3 Stories,,1,1999,4,788,1,1,1,NULL,1,8/13/2019,82000
102795,Condominium,780178000,"7984 N 107TH ST, Unit 5",ARBOR RIDGE,9,5103,Low Rise 1-3 Stories,,1,1999,4,788,1,1,1,NULL,1,2/1/2019,70000
102857,Residential,790095110,7916 N GRANVILLE RD,,9,240,Duplex N/S,Aluminum/Vinyl,1,1984,10,2301,2,6,2,NULL,9081,6/12/2019,123000
102867,Residential,790197000,9660 W FOUNTAIN AV,,9,240,Colonial,Aluminum/Vinyl,2,2012,9,2090,1,4,2,1,12223,8/12/2019,285000
102898,Residential,790228000,9604 W LOLITA AV,,9,240,Colonial,Aluminum/Vinyl,2,2007,9,2050,1,4,2,1,9230,8/22/2019,260000
102900,Residential,790230000,7870 N 99TH ST,,9,240,Colonial,Aluminum/Vinyl,2,2008,8,2055,1,4,2,1,9710,10/1/2019,280000
102938,Manufacturing,800081000,8711 W PORT AV,,9,6300,Warehouse Building - 1 Story,Precast Masonary,1,1985,NULL,68823,2,NULL,NULL,NULL,0,12/12/2019,4100000
102955,Residential,810005000,7813 W BRADLEY RD,,9,240,Ranch,Brick,1,1957,5,1037,1,3,1,NULL,20000,7/23/2019,165000
102998,Residential,810050000,7901 N 80TH ST,,9,240,Ranch,Aluminum/Vinyl,1,1958,6,1226,1,3,2,NULL,20740,2/22/2019,163000
103018,Residential,810141000,7725-7727 N 80TH ST,,9,240,Townhouse,Aluminum/Vinyl,2,1979,10,2363,2,6,2,2,8100,3/21/2019,128000
103071,Manufacturing,820004000,7900 N 73RD ST,,9,6300,Warehouse Building - 1 Story,Concrete Block,1,1973,NULL,65679,2,NULL,NULL,NULL,0,8/13/2019,3200000
103097,Commercial,829998131,7676 N 76TH ST,,9,6421,"Car Dealer, Truck Dealer",Concrete Block,1,1977,NULL,52540,3,NULL,NULL,NULL,387858,4/22/2019,2200000
103114,Condominium,830154100,6113 W CALUMET RD,CHATEAU,9,5120,Condo Townhouse,,2,1970,6,1311,1,3,2,1,1,10/18/2019,54500
103128,Condominium,830168100,6079 W CALUMET RD,CHATEAU,9,5120,Condo Townhouse,,2,1970,7,1519,1,4,2,1,1,4/5/2019,63500
103163,Condominium,830203000,6009 W CALUMET RD,CHATEAU,9,5120,Condo Townhouse,,2,1970,6,1273,1,3,2,1,1,6/14/2019,55000
103175,Condominium,830215000,7613 N 60TH ST,CHATEAU,9,5120,Condo Townhouse,,2,1970,6,1311,1,3,2,1,1,8/12/2019,70000
103233,Condominium,830276000,7777 N 60TH ST,HEATHERS,9,5110,Condo Townhouse,,2,1970,4,1056,1,2,1,2,1,6/7/2019,32500
103236,Condominium,830279000,7771 N 60TH ST,HEATHERS,9,5110,Condo Townhouse,,2,1970,4,1056,1,2,2,1,1,3/28/2019,37500
103272,Condominium,830318110,6234 W PORT AV,HEATHERS PARK,9,5111,Condo Townhouse,,2,1970,4,1056,1,2,1,2,1,10/4/2019,34900
103274,Condominium,830320100,6230 W PORT AV,HEATHERS PARK,9,5111,Condo Townhouse,,2,1970,4,1056,1,2,1,2,1,10/23/2019,28900
103381,Condominium,830437100,6245 W PORT AV,COUNTRY VILLAS,9,5122,Condo Townhouse,,2,1970,6,1311,1,3,2,1,1,7/12/2019,56000
103425,Condominium,830485000,"7849-D N 60TH ST, Unit D",JADE GARDENS,9,5125,Condo Townhouse,,2,1967,6,1335,1,3,2,1,1,2/20/2019,20000
103425,Condominium,830485000,"7849-D N 60TH ST, Unit D",JADE GARDENS,9,5125,Condo Townhouse,,2,1967,6,1335,1,3,2,1,1,11/15/2019,70000
103436,Condominium,830496000,"7841-E N 60TH ST, Unit E",JADE GARDENS,9,5125,Condo Townhouse,,2,1967,6,1306,1,3,2,1,1,4/5/2019,43500
103441,Condominium,830501000,"7837-H N 60TH ST, Unit H",JADE GARDENS,9,5125,Condo Townhouse,,2,1967,6,1306,1,3,3,1,1,4/16/2019,40000
103459,Condominium,830519100,"7829-D N 60TH ST, Unit D",JADE GARDENS,9,5125,Condo Townhouse,,2,1967,6,1335,1,3,2,1,1,8/15/2019,40000
103473,Condominium,830533000,"7821-B N 60TH ST, Unit B",JADE GARDENS,9,5125,Condo Townhouse,,2,1967,6,1306,1,3,2,1,1,11/25/2019,65000
103493,Condominium,830552000,"7809-A N 60TH ST, Unit A",JADE GARDENS,9,5125,Condo Townhouse,,2,1967,6,1306,1,3,2,1,1,4/26/2019,42000
103500,Condominium,830559000,"7801-A N 60TH ST, Unit A",JADE GARDENS,9,5125,Condo Townhouse,,2,1967,6,1306,1,3,2,1,1,11/1/2019,56900
103505,Condominium,830564000,"7801-F N 60TH ST, Unit F",JADE GARDENS,9,5125,Condo Townhouse,,2,1967,5,1335,1,3,2,1,1,3/8/2019,39000
103571,Condominium,830634000,7651 N 60TH ST,CHALET,9,5124,Low Rise 1-3 Stories,,1,1972,4,1003,1,2,2,NULL,1,12/17/2019,34000
103582,Condominium,830645000,6010 W CALUMET RD,CHALET,9,5124,Low Rise 1-3 Stories,,1,1972,4,1003,1,2,2,NULL,1,5/28/2019,28000
103625,Condominium,830688000,6120 W CALUMET RD,CHALET,9,5124,Low Rise 1-3 Stories,,1,1972,4,1003,1,2,2,NULL,1,6/27/2019,27500
103633,Commercial,830731000,7701-7715 N 67TH ST,,9,6208,Warehouse Building - 1 Story,Metal Siding,1,1996,NULL,26266,4,NULL,NULL,NULL,142746,1/15/2019,1300000
103637,Commercial,830751000,6505 W CALUMET RD,,9,6208,Warehouse Building - 1 Story,Concrete Block,1,1998,NULL,9080,1,NULL,NULL,NULL,87120,8/2/2019,650000
103638,Manufacturing,830761000,6500 W CALUMET RD,,9,6300,Warehouse Building - 1 Story,Brick,1,2006,NULL,37600,2,NULL,NULL,NULL,0,8/13/2019,2500000
103691,Residential,840039000,7835 N FAIRWAY PL,,9,360,Ranch,Brick,1,1957,5,1154,1,3,1,NULL,10000,6/12/2019,155000
103705,Residential,840053000,7918 N 57TH ST,,9,360,Ranch,Aluminum/Vinyl,1,1959,5,1244,1,3,2,NULL,10000,6/24/2019,157000
103708,Residential,840056000,7878 N 57TH ST,,9,360,Ranch,Frame,1,1959,5,1346,1,3,2,1,10000,7/26/2019,177500
103714,Residential,840062000,7824 N EDGEWORTH DR,,9,360,Ranch,Brick,1,1957,5,1190,1,3,1,1,10000,10/30/2019,91000
103718,Residential,840066000,7790 N EDGEWORTH DR,,9,360,Ranch,Frame,1,1957,5,1099,1,3,1,NULL,10000,7/12/2019,167000
103734,Residential,840082000,"7902 N FAIRWAY PL, Unit .",,9,360,Split Level,Frame,1,1958,6,1955,1,3,1,NULL,10000,12/19/2019,199900
103783,Residential,840131000,7792 N FAIRWAY PL,,9,360,Ranch,Aluminum/Vinyl,1,1958,5,1119,1,3,2,NULL,10545,8/26/2019,179000
103806,Residential,840154000,7840 N 53RD ST,,9,360,Ranch,Frame,1,1957,5,1183,1,3,1,1,10000,2/22/2019,172000
103809,Residential,840157000,5104 W PARKLAND AV,,9,360,Ranch,Frame,1,1957,5,1093,1,3,1,NULL,14785,5/31/2019,99900
103824,Residential,840172000,7900 N LINK PL,,9,360,Ranch,Aluminum/Vinyl,1,1957,6,1006,1,3,1,NULL,10080,8/27/2019,131100
103838,Residential,840186000,7758 N HIGHVIEW DR,,9,360,Ranch,Frame,1,1957,5,1048,1,3,1,NULL,10000,5/15/2019,153000
103880,Residential,840228000,7705 N EDGEWORTH DR,,9,360,Ranch,Aluminum/Vinyl,1,1957,6,1155,1,3,1,1,10353,7/19/2019,185000
103903,Residential,840251000,5307 W SPRING LA,,9,360,Ranch,Aluminum/Vinyl,1,1958,7,1438,1,3,1,1,11608,6/28/2019,160000
103906,Residential,840254000,5403 W SPRING LA,,9,360,Cape Cod,Aluminum/Vinyl,1,1958,6,1494,1,4,1,1,10125,1/4/2019,103000
103922,Residential,840270000,5330 W CALUMET RD,,9,360,Ranch,Frame,1,1959,5,1092,1,3,1,NULL,12900,4/9/2019,124500
103964,Residential,840312000,7665 N HIGHVIEW DR,,9,360,Ranch,Brick,1,1957,5,1183,1,3,1,NULL,10116,1/22/2019,119900
104081,Residential,1020029000,3900 W PORTAGE ST,,1,380,Cape Cod,Brick,1,1955,6,1531,1,3,1,NULL,10980,1/18/2019,180000
104091,Residential,1020043000,4023 W PORTAGE ST,,1,380,Ranch,Brick,1,1956,5,1068,1,3,1,NULL,8548,7/22/2019,120000
104105,Lg Apartment,1020105100,7463 N TEUTONIA AV,,1,6612,AP2 (Conventional Apt with 7-11 Units),Brick,2,1961,0,5636,7,1,NULL,NULL,14310,6/27/2019,215000
104105,Lg Apartment,1020105100,7463 N TEUTONIA AV,,1,6612,AP2 (Conventional Apt with 7-11 Units),Brick,2,1961,0,5636,7,3,NULL,NULL,14310,6/27/2019,215000
104130,Residential,1020130000,3834 W HEMLOCK ST,,1,380,Ranch,Frame,1,1955,6,1226,1,3,1,NULL,9936,3/20/2019,158000
104139,Residential,1020139000,7503 N 39TH ST,,1,380,Ranch,Stone,1,1957,5,1238,1,3,1,1,9000,8/1/2019,150000
104189,Residential,1020246000,7506 N 42ND ST,,1,380,Ranch,Masonry/Frame,1,1957,5,1182,1,3,1,NULL,9975,4/17/2019,115000
104230,Residential,1020569000,3818 W CLINTON AV,,1,380,Ranch,Aluminum/Vinyl,1,1982,5,1007,1,3,1,NULL,7200,7/31/2019,112000
104306,Commercial,1029944110,7245 N TEUTONIA AV,,1,6216,"Store Building - Single tenant, 1 story",Concrete Block,1,1972,NULL,4700,1,NULL,NULL,NULL,34333,11/19/2019,69000
104307,Residential,1029945100,7244 N 38TH ST,,1,380,Ranch,Aluminum/Vinyl,1,1952,5,1403,1,3,3,NULL,25974,6/28/2019,117000
104313,Residential,1029951100,7566 N 43RD ST,,1,380,Cape Cod,Stone,1,1950,5,1058,1,3,1,NULL,8151,4/26/2019,113500
104337,Commercial,1029974100,7500 N TEUTONIA AV,,1,6216,Warehouse Building - 1 Story,Concrete Block,1,1963,NULL,9600,2,NULL,NULL,NULL,50749,3/26/2019,395000
104371,Residential,1040018000,7510 N 52ND ST,,9,360,Ranch,Brick,1,1957,5,978,1,3,1,NULL,10125,6/27/2019,160000
104376,Residential,1040023000,7454 N 52ND ST,,9,360,Ranch,Brick,1,1957,5,1258,1,3,1,NULL,10125,2/8/2019,124900
104386,Residential,1040034100,5223 W HEMLOCK RD,,9,360,Ranch,Aluminum/Vinyl,1,1965,5,1015,1,3,1,1,7875,7/1/2019,127000
104388,Residential,1040036000,7433 N 52ND ST,,9,360,Ranch,Aluminum/Vinyl,1,1958,5,1145,1,3,1,1,8750,6/17/2019,152000
104397,Residential,1040045100,7462 N 53RD ST,,9,360,Ranch,Frame,1,1961,6,1243,1,3,1,NULL,16560,10/11/2019,163000
104444,Residential,1040093000,5412 W GREENWOOD TRCE,,9,360,Ranch,Aluminum/Vinyl,1,1958,5,1153,1,3,1,1,7560,9/19/2019,173000
104482,Manufacturing,1040211111,5201 W CLINTON AV,,9,6300,Commercial Land,,,NULL,NULL,0,1,NULL,NULL,NULL,0,3/8/2019,535000
104523,Manufacturing,1049990111,5203 W CLINTON AV,,9,6300,Warehouse Building - 1 Story,Concrete Block,1,1960,NULL,28375,1,NULL,NULL,NULL,0,3/8/2019,535000
104545,Commercial,1060081000,7100 W GOOD HOPE RD,,9,6206,"Store Building - Single tenant, 1 story",Fiber Cement/Hardiplank,1,1985,NULL,15339,2,NULL,NULL,NULL,63162,8/16/2019,625000
104550,Commercial,1060111000,7334-7338 W GOOD HOPE RD,,9,6432,Car Wash,Concrete Block,0,1983,NULL,6960,1,NULL,NULL,NULL,51083,6/18/2019,3500000
104577,Residential,1070011000,7505 N 79TH ST,,9,440,Ranch,Masonry/Frame,1,1959,5,1412,1,2,1,NULL,24829,7/18/2019,188000
104630,Residential,1080104000,7515 N 90TH ST,,9,440,Ranch,Aluminum/Vinyl,1,1965,6,1147,1,3,1,1,9375,1/25/2019,164500
104639,Residential,1080113000,9010 W PORTAGE ST,,9,440,Ranch,Aluminum/Vinyl,1,1965,7,1337,1,3,1,1,10241,7/2/2019,163500
104668,Residential,1080142000,7524 N 90TH ST,,9,440,Colonial,Aluminum/Vinyl,2,1966,7,1678,1,4,1,1,9240,5/20/2019,196000
104703,Residential,1080226000,8831 W GREENWOOD TRCE,,9,440,Ranch,Asphalt/Other,1,1969,6,1227,1,3,1,1,9375,6/13/2019,145000
104726,Residential,1080249000,8801 W PORTAGE ST,,9,440,Ranch,Aluminum/Vinyl,1,1969,6,1248,1,3,1,1,9000,5/6/2019,182000
104733,Residential,1080256000,8714 W GREENWOOD TRCE,,9,440,Ranch,Aluminum/Vinyl,1,1969,6,1606,1,3,1,1,9000,4/22/2019,174900
104830,Residential,1089988000,8612 W GOOD HOPE RD,,9,440,Cape Cod,Frame,1,1939,6,1176,1,3,2,NULL,30056,4/19/2019,165500
104842,Residential,1090003000,9810 W GOOD HOPE RD,,5,440,Ranch,Brick,1,1979,6,1828,1,3,2,1,12000,7/8/2019,189900
104854,Residential,1090026000,7274 N 99TH ST,,5,440,Cape Cod,Aluminum/Vinyl,1.5,1989,6,1653,1,3,2,NULL,12040,4/29/2019,208000
104877,Residential,1090049000,9721 W JUNIPER CT,,5,440,Colonial,Aluminum/Vinyl,2,1984,6,2061,1,3,1,1,12000,10/30/2019,230000
104902,Lg Apartment,1090091000,7512 N GRANVILLE RD,,5,6610,AP2 (Conventional Apt with 7-11 Units),Brick,2,1981,0,8320,8,2,NULL,NULL,19400,1/14/2019,400000
104910,Residential,1090121000,9722 W GREENWOOD TRCE,,5,440,Colonial,Aluminum/Vinyl,2,1999,8,2589,1,4,2,1,15602,6/28/2019,300000
104920,Residential,1090141000,7369 N 95TH ST,,5,440,Ranch,Aluminum/Vinyl,1,2008,6,1604,1,3,2,NULL,13743,4/17/2019,265000
104938,Residential,1090159000,9321 W MT ZION DR,,5,440,Colonial,Aluminum/Vinyl,2,2008,8,2030,1,4,2,1,12545,9/25/2019,285000
104962,Residential,1100002000,10545 W GREENWOOD TRCE,,5,440,Colonial,Aluminum/Vinyl,2,1980,8,2114,1,4,2,1,36590,10/4/2019,243000
105084,Residential,1109959000,10420 W GREENWOOD TRCE,,5,440,Colonial,Aluminum/Vinyl,2,1979,8,2303,1,4,2,1,84071,7/18/2019,237500
105115,Commercial,1110142000,10831 W PARK PL,,5,6475,Hotel - Limited Service,Brick,4,2007,NULL,86592,120,NULL,NULL,NULL,0,2/28/2019,3900000
105116,Commercial,1110151000,11100 W LIBERTY DR,,5,6453,Office Building - 1 Story,Brick,1,2003,NULL,88259,1,NULL,NULL,NULL,640462,2/14/2019,18050000
105140,Residential,1120008000,7334 N CASSIE AV,,5,820,Colonial,Fiber Cement/Hardiplank,2,2011,10,3200,1,5,2,1,11514,7/30/2019,369100
105142,Residential,1120010000,7352 N CASSIE AV,,5,820,Colonial,Masonry/Frame,2,2019,0,2128,1,3,2,1,8992,2/18/2019,303300
105155,Residential,1120023000,7255 N BEAU AV,,5,820,Ranch,Fiber Cement/Hardiplank,1,2009,8,2187,1,3,2,1,11625,9/17/2019,362500
105161,Residential,1120029000,7228 N BEAU AV,,5,820,Colonial,Aluminum/Vinyl,2,2017,0,3152,1,4,2,1,10001,6/28/2019,329000
105250,Residential,1149985110,7043 N 107TH ST,,5,440,Cape Cod,Brick,1,1957,7,2070,1,4,1,2,51666,10/24/2019,233000
105256,Residential,1150001100,9909 W VERA AV,,5,440,Cape Cod,Aluminum/Vinyl,1,1953,4,1846,1,3,1,NULL,32234,10/25/2019,175000
105260,Residential,1150004000,6950 N 100TH ST,,5,440,Cape Cod,Brick,1,1952,5,1389,1,3,1,NULL,32670,7/18/2019,214000
105264,Residential,1150010000,6969 N 100TH ST,,5,440,Ranch,Frame,1,1956,6,1671,1,3,1,1,32234,1/7/2019,183500
105265,Residential,1150011000,7000 N 102ND ST,,5,440,Ranch,Frame,1,1956,5,1166,1,3,1,1,32670,10/4/2019,171500
105299,Residential,1150054000,6811 N 102ND ST,,5,440,Ranch,Brick,1,1957,5,1407,1,3,1,NULL,27443,6/14/2019,176000
105319,Residential,1150074000,6721 N 99TH ST,,5,440,Ranch,Stone,1,1956,6,1405,1,3,1,1,27878,8/5/2019,182000
105323,Residential,1150101000,6931 N 99TH ST,,5,440,Colonial,Aluminum/Vinyl,2,1973,8,2010,1,4,1,1,21742,10/18/2019,248000
105359,Residential,1150261000,9900 W BEECHWOOD AV,,5,440,Ranch,Masonry/Frame,1,1967,6,1879,1,3,1,1,24000,4/30/2019,279000
105386,Residential,1159992221,10242 W VERA AV,,5,440,Ranch,Brick,1,1968,7,1743,1,3,1,1,44867,9/25/2019,227000
